clade	position	GC_mean	GC_se
fish	three-prime-30kb-1900bp	0.4015027135630405	0.0056376685595276544
fish	three-prime-30kb-2000bp	0.401625653191425	0.005652917945652517
fish	three-prime-30kb-2100bp	0.4021075819226034	0.00548980839553718
fish	three-prime-30kb-2200bp	0.4024516383603742	0.005470333165113827
fish	three-prime-30kb-2300bp	0.40298654958261015	0.005305712288279855
fish	three-prime-30kb-2400bp	0.4036529385145669	0.005415421566169904
fish	three-prime-30kb-2500bp	0.4036059888543007	0.005387565030184123
fish	three-prime-30kb-2600bp	0.40362044758264903	0.0053001930468912165
fish	three-prime-30kb-2700bp	0.4036946150104012	0.005171759852294328
fish	three-prime-30kb-2800bp	0.4033545694480123	0.005280758928342739
fish	three-prime-30kb-2900bp	0.40372926031616174	0.0051525142239706246
fish	three-prime-30kb-3000bp	0.403988491771089	0.005113088475010315
fish	three-prime-30kb-3100bp	0.40434767238087105	0.005033190483380656
fish	three-prime-30kb-3200bp	0.40493264443097016	0.005269136421361633
fish	three-prime-30kb-3300bp	0.4045943319621281	0.005234330432126451
fish	three-prime-30kb-3400bp	0.4049881995606874	0.005333173115222542
fish	three-prime-30kb-3500bp	0.4049308931101325	0.005185857200126637
fish	three-prime-30kb-3600bp	0.4052852082224027	0.005269451964142629
fish	three-prime-30kb-3700bp	0.40510923188687586	0.005260590241290462
fish	three-prime-30kb-3800bp	0.4047997143143904	0.005387016998767483
fish	three-prime-30kb-3900bp	0.4048919191324563	0.005334052396858792
fish	three-prime-30kb-4000bp	0.40496639403968276	0.005170234135953965
fish	three-prime-30kb-4100bp	0.4050554176307948	0.005148401305632226
fish	three-prime-30kb-4200bp	0.4047403410319385	0.005043171757861527
fish	three-prime-30kb-4300bp	0.40512047825901637	0.004988008452367167
fish	three-prime-30kb-4400bp	0.40513758225606106	0.005087959919404273
fish	three-prime-30kb-4500bp	0.40490409759921325	0.004855080419659419
fish	three-prime-30kb-4600bp	0.40472963664801737	0.004981638400175511
fish	three-prime-30kb-4700bp	0.40493040816544457	0.004945684467054709
fish	three-prime-30kb-4800bp	0.4050913902836568	0.005056729463513539
fish	three-prime-30kb-4900bp	0.4051439262846592	0.004953138961682764
fish	three-prime-30kb-5000bp	0.405014104419072	0.005037146779931496
fish	three-prime-30kb-5100bp	0.4050430234132279	0.0049410359694217875
fish	three-prime-30kb-5200bp	0.4052675450082179	0.0049990934563642385
fish	three-prime-30kb-5300bp	0.40490582270024617	0.005268910259710839
fish	three-prime-30kb-5400bp	0.4050413625139427	0.00516996727962507
fish	three-prime-30kb-5500bp	0.40488828524190074	0.004988097153923508
fish	three-prime-30kb-5600bp	0.40529424570246314	0.004985313700256694
fish	three-prime-30kb-5700bp	0.40493645449978644	0.005180969989670917
fish	three-prime-30kb-5800bp	0.4048115973870834	0.005217528714326531
fish	three-prime-30kb-5900bp	0.4052786266437692	0.00523067077401974
fish	three-prime-30kb-6000bp	0.40478405342917373	0.004910800873318948
fish	three-prime-30kb-6100bp	0.4048932261054203	0.0050001271662776575
fish	three-prime-30kb-6200bp	0.40500861797053683	0.0049105036846843605
fish	three-prime-30kb-6300bp	0.4049101885596895	0.0048305875344423444
fish	three-prime-30kb-6400bp	0.40487737296175347	0.005049096475766698
fish	three-prime-30kb-6500bp	0.40470783771625346	0.004942920937345324
fish	three-prime-30kb-6600bp	0.4048687557535546	0.0048941443377857365
fish	three-prime-30kb-6700bp	0.4047726066420651	0.004903033444691097
fish	three-prime-30kb-6800bp	0.405426973591652	0.005008253147307784
fish	three-prime-30kb-6900bp	0.4054737128972597	0.004890067538319675
fish	three-prime-30kb-7000bp	0.40548640111895157	0.004994815601086371
fish	three-prime-30kb-7100bp	0.40483333890435597	0.004984132762601017
fish	three-prime-30kb-7200bp	0.4051470774873771	0.004957266757881566
fish	three-prime-30kb-7300bp	0.4044798217788894	0.004968028705583726
fish	three-prime-30kb-7400bp	0.404717888764168	0.005026099778561208
fish	three-prime-30kb-7500bp	0.4051305122051449	0.004971532903346132
fish	three-prime-30kb-7600bp	0.40488914162651746	0.004991678685883004
fish	three-prime-30kb-7700bp	0.4042410237661543	0.004951054844998809
fish	three-prime-30kb-7800bp	0.404473210994211	0.004932264216964275
fish	three-prime-30kb-7900bp	0.40517612723126684	0.004878776389060064
fish	three-prime-30kb-8000bp	0.40511343316077647	0.0049213184722982275
fish	three-prime-30kb-8100bp	0.4047486264835887	0.004661626761337132
fish	three-prime-30kb-8200bp	0.4047363720339854	0.004637593341091246
fish	three-prime-30kb-8300bp	0.40467544443855735	0.0047165033708713375
fish	three-prime-30kb-8400bp	0.40417646577893174	0.004478369182256159
fish	three-prime-30kb-8500bp	0.4043959743325778	0.004808146726294504
fish	three-prime-30kb-8600bp	0.404473153648175	0.0047853262279072715
fish	three-prime-30kb-8700bp	0.4046238951612116	0.004727191234865143
fish	three-prime-30kb-8800bp	0.4046969926589618	0.004662834378479684
fish	three-prime-30kb-8900bp	0.40407394835364047	0.004582644775245286
fish	three-prime-30kb-9000bp	0.4046187780858117	0.004514104593690002
fish	three-prime-30kb-9100bp	0.40438261226251077	0.004940655856310332
fish	three-prime-30kb-9200bp	0.4047890434466808	0.004880019578861373
fish	three-prime-30kb-9300bp	0.40474609851551874	0.0048071034244653536
fish	three-prime-30kb-9400bp	0.4049784976220138	0.004763378952168692
fish	three-prime-30kb-9500bp	0.40453288262034887	0.004823886100736262
fish	three-prime-30kb-9600bp	0.4048548227422561	0.004850262837237142
fish	three-prime-30kb-9700bp	0.40490052870965937	0.004921152358546279
fish	three-prime-30kb-9800bp	0.40450971897179594	0.004844688802172888
fish	three-prime-30kb-9900bp	0.4048448882390708	0.004897850618867458
fish	three-prime-30kb-10000bp	0.404756371759382	0.004748264148153027
fish	three-prime-30kb-10100bp	0.40451169786768154	0.004722016237275247
fish	three-prime-30kb-10200bp	0.4046589349757527	0.004784931717468157
fish	three-prime-30kb-10300bp	0.40461190598840985	0.0047853676005736225
fish	three-prime-30kb-10400bp	0.4043687924760478	0.004885612160646897
fish	three-prime-30kb-10500bp	0.40454699318373644	0.0047659860497737926
fish	three-prime-30kb-10600bp	0.4047750014370375	0.004566854691366572
fish	three-prime-30kb-10700bp	0.4042297460284648	0.004739673622668672
fish	three-prime-30kb-10800bp	0.40461428467224875	0.004943038201149544
fish	three-prime-30kb-10900bp	0.404998696085148	0.0046944826173278865
fish	three-prime-30kb-11000bp	0.4042279570298255	0.004659526110757203
fish	three-prime-30kb-11100bp	0.4043233275751345	0.004663537035928058
fish	three-prime-30kb-11200bp	0.4040339016274627	0.0048828715015009905
fish	three-prime-30kb-11300bp	0.4041611297980318	0.004980801401497142
fish	three-prime-30kb-11400bp	0.40403866761823615	0.004818945013363513
fish	three-prime-30kb-11500bp	0.404126953754151	0.004720043495338433
fish	three-prime-30kb-11600bp	0.4043245772909981	0.004767722636944183
fish	three-prime-30kb-11700bp	0.40444823938363367	0.004792002572727108
fish	three-prime-30kb-11800bp	0.4047575102806589	0.004722590693228009
fish	three-prime-30kb-11900bp	0.404434107127756	0.0048103535798365805
fish	three-prime-30kb-12000bp	0.40442607986691853	0.004777876639646121
fish	three-prime-30kb-12100bp	0.40431286587302995	0.004843425987361368
fish	three-prime-30kb-12200bp	0.4040169872375974	0.004790775493569955
fish	three-prime-30kb-12300bp	0.40434011608468273	0.0048191640509766005
fish	three-prime-30kb-12400bp	0.4044901096965184	0.004711753108165283
fish	three-prime-30kb-12500bp	0.40431871423035187	0.004723187008648663
fish	three-prime-30kb-12600bp	0.40405021213398906	0.004707959602420127
fish	three-prime-30kb-12700bp	0.40403666098595553	0.004836161660688573
fish	three-prime-30kb-12800bp	0.40454037705523954	0.004497343012718389
fish	three-prime-30kb-12900bp	0.40409599841736027	0.004699892146615747
fish	three-prime-30kb-13000bp	0.40423956736520167	0.004801558733680735
fish	three-prime-30kb-13100bp	0.4044312820286593	0.004722753633056086
fish	three-prime-30kb-13200bp	0.40412966839812814	0.004762503641809395
fish	three-prime-30kb-13300bp	0.4042566183934378	0.004908980229790262
fish	three-prime-30kb-13400bp	0.4038162082945753	0.0048383152479878145
fish	three-prime-30kb-13500bp	0.4039681503761064	0.004827761291634473
fish	three-prime-30kb-13600bp	0.40406115875604237	0.0047939806651527885
fish	three-prime-30kb-13700bp	0.4043206720270313	0.0047446394195933056
fish	three-prime-30kb-13800bp	0.40406437952423424	0.004878633217596513
fish	three-prime-30kb-13900bp	0.40431491416222726	0.004971706746876526
fish	three-prime-30kb-14000bp	0.4042768957121488	0.004864267928942423
fish	three-prime-30kb-14100bp	0.40432971619572133	0.004721454501032025
fish	three-prime-30kb-14200bp	0.4041234834436123	0.004727712587825346
fish	three-prime-30kb-14300bp	0.40410893491232724	0.004858990557213476
fish	three-prime-30kb-14400bp	0.40405818116959785	0.00475632070689293
fish	three-prime-30kb-14500bp	0.4038676915259258	0.004456199699838562
fish	three-prime-30kb-14600bp	0.4042398613124823	0.004469330055609786
fish	three-prime-30kb-14700bp	0.4043246421626662	0.004585940821490202
fish	three-prime-30kb-14800bp	0.4044111462960735	0.004549689774439409
fish	three-prime-30kb-14900bp	0.4043039204948899	0.0046113009487229505
fish	three-prime-30kb-15000bp	0.4043990056351951	0.00441234845738153
fish	three-prime-30kb-15100bp	0.40428852456237646	0.004638399771530525
fish	three-prime-30kb-15200bp	0.40435496254253905	0.004667138794433241
fish	three-prime-30kb-15300bp	0.40415758271794905	0.004679103223334391
fish	three-prime-30kb-15400bp	0.40395056777371413	0.0045332552167828945
fish	three-prime-30kb-15500bp	0.40386268182463775	0.004879115818621945
fish	three-prime-30kb-15600bp	0.40451747886762934	0.004555638441601452
fish	three-prime-30kb-15700bp	0.404218402029408	0.0047719331911889075
fish	three-prime-30kb-15800bp	0.4040545895648862	0.004738786076646909
fish	three-prime-30kb-15900bp	0.4041256756264806	0.004735813979253244
fish	three-prime-30kb-16000bp	0.4046561506850253	0.004564369852769072
fish	three-prime-30kb-16100bp	0.40430258963327065	0.004738171075056672
fish	three-prime-30kb-16200bp	0.4041661291877558	0.0045563138411212996
fish	three-prime-30kb-16300bp	0.40436597608821695	0.004531215313167351
fish	three-prime-30kb-16400bp	0.4044009558109996	0.004552157309819221
fish	three-prime-30kb-16500bp	0.40459379400636436	0.0048677913121734865
fish	three-prime-30kb-16600bp	0.4043922415035038	0.004777730591150022
fish	three-prime-30kb-16700bp	0.40419282504793524	0.004740642014076661
fish	three-prime-30kb-16800bp	0.404489282998956	0.004561264394849418
fish	three-prime-30kb-16900bp	0.4041252469324845	0.0047051832620300165
fish	three-prime-30kb-17000bp	0.4044562204012199	0.004710710203015391
fish	three-prime-30kb-17100bp	0.40425237057007474	0.004568614038621749
fish	three-prime-30kb-17200bp	0.40439564769972325	0.004220305202470788
fish	three-prime-30kb-17300bp	0.4041909135328023	0.004148311109697812
fish	three-prime-30kb-17400bp	0.4043827043006883	0.004626589724873764
fish	three-prime-30kb-17500bp	0.40448755162268507	0.004486948605065804
fish	three-prime-30kb-17600bp	0.4045308218213737	0.004760006921831107
fish	three-prime-30kb-17700bp	0.40469775614678954	0.004595614158808005
fish	three-prime-30kb-17800bp	0.404618512949195	0.004697306348169227
fish	three-prime-30kb-17900bp	0.40400187247193964	0.004631884772651754
fish	three-prime-30kb-18000bp	0.40450387724787346	0.004532688190563915
fish	three-prime-30kb-18100bp	0.40469288537936704	0.004562391510127118
fish	three-prime-30kb-18200bp	0.40436831355880876	0.00460208986124782
fish	three-prime-30kb-18300bp	0.4049396807847882	0.0048075275188931435
fish	three-prime-30kb-18400bp	0.4049499194781799	0.004833378013236783
fish	three-prime-30kb-18500bp	0.4048686202452647	0.004545169825187824
fish	three-prime-30kb-18600bp	0.40452815477514176	0.004526186729417352
fish	three-prime-30kb-18700bp	0.40435138629116435	0.004575742219150312
fish	three-prime-30kb-18800bp	0.4047198390666584	0.004802822886174616
fish	three-prime-30kb-18900bp	0.4047608501657691	0.004609963079165504
fish	three-prime-30kb-19000bp	0.40452441501313613	0.004746490688836089
fish	three-prime-30kb-19100bp	0.405097836747297	0.004699197407873112
fish	three-prime-30kb-19200bp	0.4047924629766244	0.004517060938245843
fish	three-prime-30kb-19300bp	0.4039740136210687	0.004720916955867365
fish	three-prime-30kb-19400bp	0.40439290122746047	0.004810064255955641
fish	three-prime-30kb-19500bp	0.4045335920529182	0.00457873447286374
fish	three-prime-30kb-19600bp	0.4044807923008833	0.004770577298468253
fish	three-prime-30kb-19700bp	0.4044290998096592	0.004865297867958956
fish	three-prime-30kb-19800bp	0.40472885691814114	0.004612096140053066
fish	three-prime-30kb-19900bp	0.4042167248756093	0.004696934078230084
fish	three-prime-30kb-20000bp	0.4039147462934339	0.004836966232139978
fish	three-prime-30kb-20100bp	0.40458958054534994	0.004756339049355481
fish	three-prime-30kb-20200bp	0.404658987512245	0.004753817108986874
fish	three-prime-30kb-20300bp	0.404558011749712	0.004960496887082995
fish	three-prime-30kb-20400bp	0.40437280403410686	0.0049309893821503584
fish	three-prime-30kb-20500bp	0.40451169107714385	0.004983531981701044
fish	three-prime-30kb-20600bp	0.40489142848842397	0.004906432596362938
fish	three-prime-30kb-20700bp	0.4047693909989578	0.004673811049812811
fish	three-prime-30kb-20800bp	0.4049204840962348	0.004548190766355474
fish	three-prime-30kb-20900bp	0.4050073212439649	0.004521169384290996
fish	three-prime-30kb-21000bp	0.40461124600492065	0.004664793005927058
fish	three-prime-30kb-21100bp	0.40465977433876765	0.004770219240261485
fish	three-prime-30kb-21200bp	0.40486776025694876	0.004632103796631293
fish	three-prime-30kb-21300bp	0.4046539459380008	0.004626007755272696
fish	three-prime-30kb-21400bp	0.40420845276004735	0.004819922893941406
fish	three-prime-30kb-21500bp	0.4044246381289602	0.004964209950681871
fish	three-prime-30kb-21600bp	0.4044772467485367	0.004662008685749343
fish	three-prime-30kb-21700bp	0.4048785420050219	0.004644826662022191
fish	three-prime-30kb-21800bp	0.4050542994302866	0.004493887634286427
fish	three-prime-30kb-21900bp	0.4047871492662813	0.004469294336492745
fish	three-prime-30kb-22000bp	0.404981508098251	0.004520578452490876
fish	three-prime-30kb-22100bp	0.4047802880685807	0.004420410266297187
fish	three-prime-30kb-22200bp	0.4048276634485026	0.004548680196050553
fish	three-prime-30kb-22300bp	0.4047788297396033	0.0046532064459792
fish	three-prime-30kb-22400bp	0.4046823775033436	0.00456923873323918
fish	three-prime-30kb-22500bp	0.40397021719007614	0.004592839623299401
fish	three-prime-30kb-22600bp	0.40429740305239364	0.004555844604454004
fish	three-prime-30kb-22700bp	0.40463044493318345	0.004802739047543206
fish	three-prime-30kb-22800bp	0.4042885255567665	0.0049770294713961305
fish	three-prime-30kb-22900bp	0.4044726758138399	0.004658863819913567
fish	three-prime-30kb-23000bp	0.4047053142358808	0.0046093981665123115
fish	three-prime-30kb-23100bp	0.4043753144366314	0.0046242409425034095
fish	three-prime-30kb-23200bp	0.4044476394553446	0.004599314212884473
fish	three-prime-30kb-23300bp	0.40440611605571825	0.004335726939330024
fish	three-prime-30kb-23400bp	0.4044539802021132	0.004722068813451671
fish	three-prime-30kb-23500bp	0.40455957184083613	0.00481266910564157
fish	three-prime-30kb-23600bp	0.40482030086675197	0.004609134844602761
fish	three-prime-30kb-23700bp	0.40438376899962236	0.004466676660722121
fish	three-prime-30kb-23800bp	0.4045924839863324	0.0045366906357920764
fish	three-prime-30kb-23900bp	0.40419763117998736	0.004550133183001026
fish	three-prime-30kb-24000bp	0.40458144795778267	0.004867835725001025
fish	three-prime-30kb-24100bp	0.4044493605391761	0.004866032947187561
fish	three-prime-30kb-24200bp	0.40432961615342605	0.00490997737844727
fish	three-prime-30kb-24300bp	0.4039892619671672	0.005030051800702554
fish	three-prime-30kb-24400bp	0.40440395278865066	0.004655162150526862
fish	three-prime-30kb-24500bp	0.40409791253995486	0.004568708943340881
fish	three-prime-30kb-24600bp	0.40395704755483486	0.004581426776680317
fish	three-prime-30kb-24700bp	0.40414993642505853	0.004569946703293619
fish	three-prime-30kb-24800bp	0.404667725563362	0.004625937139533779
fish	three-prime-30kb-24900bp	0.40458889457320235	0.004488922654262112
fish	three-prime-30kb-25000bp	0.4044031755842857	0.004396766720636302
fish	three-prime-30kb-25100bp	0.40484165533326766	0.004445853702477847
fish	three-prime-30kb-25200bp	0.4044784255193958	0.004416714624786136
fish	three-prime-30kb-25300bp	0.4044306955097718	0.004327954188311873
fish	three-prime-30kb-25400bp	0.4045311618934726	0.004632968963337926
fish	three-prime-30kb-25500bp	0.40459958220318065	0.004643793433693905
fish	three-prime-30kb-25600bp	0.4044148444696885	0.004756411390349886
fish	three-prime-30kb-25700bp	0.40460138901962	0.004747187684576148
fish	three-prime-30kb-25800bp	0.4046721579747885	0.004364964058524422
fish	three-prime-30kb-25900bp	0.40475710777665164	0.004572061714710204
fish	three-prime-30kb-26000bp	0.40478949602887065	0.00466972654467911
fish	three-prime-30kb-26100bp	0.4049621550921308	0.004671119489384647
fish	three-prime-30kb-26200bp	0.4045231723842666	0.004538511450071536
fish	three-prime-30kb-26300bp	0.4044278066652674	0.004467162802747043
fish	three-prime-30kb-26400bp	0.4048776096822597	0.00465297930249831
fish	three-prime-30kb-26500bp	0.40460114059143226	0.004715820754552855
fish	three-prime-30kb-26600bp	0.4041761120632596	0.004541006025515733
fish	three-prime-30kb-26700bp	0.40475844888415624	0.004533775904606907
fish	three-prime-30kb-26800bp	0.4047310152785952	0.004609628674339242
fish	three-prime-30kb-26900bp	0.4045516045104393	0.0046601831205744446
fish	three-prime-30kb-27000bp	0.40429608543152257	0.004677417270056749
fish	three-prime-30kb-27100bp	0.40444747296200095	0.004623429563416301
fish	three-prime-30kb-27200bp	0.4046529712329458	0.0046889127451946256
fish	three-prime-30kb-27300bp	0.4041768058774889	0.0047766239917377915
fish	three-prime-30kb-27400bp	0.40402577177116833	0.004744637968985732
fish	three-prime-30kb-27500bp	0.4046041211520958	0.004724298272352308
fish	three-prime-30kb-27600bp	0.404194491748105	0.004637760275976083
fish	three-prime-30kb-27700bp	0.4046643210097489	0.004644951872357815
fish	three-prime-30kb-27800bp	0.4045920769624211	0.004599419432885061
fish	three-prime-30kb-27900bp	0.40468950865681225	0.0046457177997726385
fish	three-prime-30kb-28000bp	0.4049577901564594	0.004699340100864243
fish	three-prime-30kb-28100bp	0.405085198585098	0.0047452901967325305
fish	three-prime-30kb-28200bp	0.40476800910693816	0.004837905502554065
fish	three-prime-30kb-28300bp	0.4048765348632742	0.00461818033322231
fish	three-prime-30kb-28400bp	0.40457049187132016	0.004519784082586626
fish	three-prime-30kb-28500bp	0.40459951031119595	0.004713372296742149
fish	three-prime-30kb-28600bp	0.40441798029146253	0.0047233572709134254
fish	three-prime-30kb-28700bp	0.40449349076757524	0.004771359766971007
fish	three-prime-30kb-28800bp	0.40465529963008934	0.004649212161178125
fish	three-prime-30kb-28900bp	0.4046083835087096	0.004629737725101392
fish	three-prime-30kb-29000bp	0.404590604696695	0.004632352925593278
fish	three-prime-30kb-29100bp	0.404586792750714	0.004705947467700502
fish	three-prime-30kb-29200bp	0.40478309645716326	0.0044730253096223315
fish	three-prime-30kb-29300bp	0.40484381202899433	0.0045109761951314074
fish	three-prime-30kb-29400bp	0.40475403941588306	0.0046552887523236336
fish	three-prime-30kb-29500bp	0.40475741074839117	0.00449729675322962
fish	three-prime-30kb-29600bp	0.4042815723623379	0.004575052705120067
fish	three-prime-30kb-29700bp	0.4044109756981146	0.004634545058333532
fish	three-prime-30kb-29800bp	0.4048762327220272	0.004559729942517358
fish	three-prime-30kb-29900bp	0.40483591411619163	0.004636810486605143
fish	three-prime-30kb-30000bp	0.40501449936736833	0.004599421196621613
fish	five-prime-100bp	0.45220067302367056	0.0063853537173813105
fish	five-prime-200bp	0.38043796883749387	0.00677860110124321
fish	five-prime-300bp	0.3680451577048347	0.007643749253806748
fish	five-prime-400bp	0.36569566809360604	0.008414930057031728
fish	five-prime-500bp	0.36876565733937977	0.009262503898944646
fish	five-prime-600bp	0.37181613250428125	0.00893120826775315
fish	five-prime-700bp	0.3753866729323561	0.00867457006691147
fish	five-prime-800bp	0.378120114948629	0.008126273014605894
fish	five-prime-900bp	0.38148862085834434	0.007502371084610134
fish	five-prime-1000bp	0.38437996187873386	0.0073148949327636326
fish	five-prime-1100bp	0.386766286269096	0.006688065935794326
fish	five-prime-1200bp	0.38880722089170666	0.006322065865031071
fish	five-prime-1300bp	0.39021998754789466	0.00576612755120535
fish	five-prime-1400bp	0.3915005501153757	0.005788293317546644
fish	five-prime-1500bp	0.39265232649443244	0.005631972028318629
fish	five-prime-1600bp	0.39331975325076957	0.005419136408713115
fish	five-prime-1700bp	0.39458634380922747	0.005312539944203386
fish	five-prime-1800bp	0.39514101238683724	0.005438423554831979
fish	five-prime-1900bp	0.3960683274501739	0.0054475231820701984
fish	five-prime-2000bp	0.39630623811592275	0.005584222211550759
fish	three-prime-100bp	0.35721393066814855	0.002226112397669665
fish	three-prime-200bp	0.3685741919385717	0.004663914547047697
fish	three-prime-300bp	0.3754743183445013	0.005465449848454264
fish	three-prime-400bp	0.3794163647809756	0.0060375917152725635
fish	three-prime-500bp	0.38273402719767075	0.006196020951754215
fish	three-prime-600bp	0.38588813829694507	0.00637230959300571
fish	three-prime-700bp	0.3886722932456738	0.00636672600979839
fish	three-prime-800bp	0.3907388319447	0.006023094320246846
fish	three-prime-900bp	0.3927613742744653	0.005885672915229609
fish	three-prime-1000bp	0.39440939788426216	0.005772590090017307
fish	three-prime-1100bp	0.3958478996209174	0.005659836138131283
fish	three-prime-1200bp	0.39693142678899695	0.005575152094454691
fish	three-prime-1300bp	0.398130094395661	0.005269624548704278
fish	three-prime-1400bp	0.3982339191183429	0.005473299871567406
fish	three-prime-1500bp	0.39869765620273717	0.005472327498275992
fish	three-prime-1600bp	0.3997100411966216	0.0055852543173821115
fish	three-prime-1700bp	0.4000543794410356	0.005726485274621686
fish	three-prime-1800bp	0.40078922992630517	0.005535019776762611
fish	three-prime-1900bp	0.4015027135630405	0.0056376685595276544
fish	three-prime-2000bp	0.401625653191425	0.005652917945652517
skate	UTR5	0.5705296435705061	NA
skate	FirstCDS	0.5380861140174479	NA
skate	InternalCDS	0.46732715449312273	NA
skate	LastCDS	0.47351585050072836	NA
skate	UTR3	0.3906463396323013	NA
skate	5'UTR-intron	0.4432604399425255	NA
skate	First-intron	0.4447064009836287	NA
skate	Internal-intron	0.42447219019978116	NA
skate	Last-intron	0.4322074482662802	NA
skate	3'UTR-intron	0.4379799915654613	NA
skate	five-prime-30kb-100bp	0.5591659523509294	NA
skate	five-prime-30kb-200bp	0.5064904232199036	NA
skate	five-prime-30kb-300bp	0.4833219852503062	NA
skate	five-prime-30kb-400bp	0.47456295029558376	NA
skate	five-prime-30kb-500bp	0.46764456963219675	NA
skate	five-prime-30kb-600bp	0.4630496870728788	NA
skate	five-prime-30kb-700bp	0.45910342240275576	NA
skate	five-prime-30kb-800bp	0.45654453863644484	NA
skate	five-prime-30kb-900bp	0.45420705545652307	NA
skate	five-prime-30kb-1000bp	0.453234338634938	NA
skate	five-prime-30kb-1100bp	0.45195360725429967	NA
skate	five-prime-30kb-1200bp	0.4523260335794392	NA
skate	five-prime-30kb-1300bp	0.45247000398033	NA
skate	five-prime-30kb-1400bp	0.4517872098813432	NA
skate	five-prime-30kb-1500bp	0.4518347066210961	NA
skate	five-prime-30kb-1600bp	0.45033679960602524	NA
skate	five-prime-30kb-1700bp	0.4506277332401972	NA
skate	five-prime-30kb-1800bp	0.44999937722441113	NA
skate	five-prime-30kb-1900bp	0.4507449734403267	NA
skate	five-prime-30kb-2000bp	0.45036334808394163	NA
skate	five-prime-30kb-2100bp	0.44808907396943054	NA
skate	five-prime-30kb-2200bp	0.44992210665676696	NA
skate	five-prime-30kb-2300bp	0.44875639580686527	NA
skate	five-prime-30kb-2400bp	0.44829092142478555	NA
skate	five-prime-30kb-2500bp	0.4481590181311461	NA
skate	five-prime-30kb-2600bp	0.4477343020140634	NA
skate	five-prime-30kb-2700bp	0.4475540574691885	NA
skate	five-prime-30kb-2800bp	0.44791340910075816	NA
skate	five-prime-30kb-2900bp	0.4480010449786431	NA
skate	five-prime-30kb-3000bp	0.4487606342245075	NA
skate	five-prime-30kb-3100bp	0.4492364930214723	NA
skate	five-prime-30kb-3200bp	0.44923215584257903	NA
skate	five-prime-30kb-3300bp	0.44775832135021	NA
skate	five-prime-30kb-3400bp	0.4478285296172892	NA
skate	five-prime-30kb-3500bp	0.448294413506079	NA
skate	five-prime-30kb-3600bp	0.44772334556439963	NA
skate	five-prime-30kb-3700bp	0.44652960517304535	NA
skate	five-prime-30kb-3800bp	0.4464399219675871	NA
skate	five-prime-30kb-3900bp	0.4466152251337587	NA
skate	five-prime-30kb-4000bp	0.4461507378303841	NA
skate	five-prime-30kb-4100bp	0.44784275253161737	NA
skate	five-prime-30kb-4200bp	0.44558899277811437	NA
skate	five-prime-30kb-4300bp	0.44686735970269786	NA
skate	five-prime-30kb-4400bp	0.44718818330516075	NA
skate	five-prime-30kb-4500bp	0.4461739790436219	NA
skate	five-prime-30kb-4600bp	0.4456898673744701	NA
skate	five-prime-30kb-4700bp	0.44561394080787625	NA
skate	five-prime-30kb-4800bp	0.445702061322553	NA
skate	five-prime-30kb-4900bp	0.44547992266069425	NA
skate	five-prime-30kb-5000bp	0.44588405838287154	NA
skate	five-prime-30kb-5100bp	0.44651786288127626	NA
skate	five-prime-30kb-5200bp	0.4460117531760262	NA
skate	five-prime-30kb-5300bp	0.44569661674085703	NA
skate	five-prime-30kb-5400bp	0.4459891372069034	NA
skate	five-prime-30kb-5500bp	0.4458806432343761	NA
skate	five-prime-30kb-5600bp	0.4471972897780596	NA
skate	five-prime-30kb-5700bp	0.4467701380455048	NA
skate	five-prime-30kb-5800bp	0.44718281239993446	NA
skate	five-prime-30kb-5900bp	0.44771462938203227	NA
skate	five-prime-30kb-6000bp	0.4467572922826525	NA
skate	five-prime-30kb-6100bp	0.447017362538397	NA
skate	five-prime-30kb-6200bp	0.44722178549126174	NA
skate	five-prime-30kb-6300bp	0.4463741390591247	NA
skate	five-prime-30kb-6400bp	0.44592140291430005	NA
skate	five-prime-30kb-6500bp	0.4455318311726849	NA
skate	five-prime-30kb-6600bp	0.4452728116375235	NA
skate	five-prime-30kb-6700bp	0.44596290514223774	NA
skate	five-prime-30kb-6800bp	0.44559163271299024	NA
skate	five-prime-30kb-6900bp	0.4454877384467506	NA
skate	five-prime-30kb-7000bp	0.4453484026779034	NA
skate	five-prime-30kb-7100bp	0.44549107134057286	NA
skate	five-prime-30kb-7200bp	0.44624863952103416	NA
skate	five-prime-30kb-7300bp	0.4456166719390657	NA
skate	five-prime-30kb-7400bp	0.4460670479146197	NA
skate	five-prime-30kb-7500bp	0.4472683995331215	NA
skate	five-prime-30kb-7600bp	0.4463034252427126	NA
skate	five-prime-30kb-7700bp	0.4461018057858122	NA
skate	five-prime-30kb-7800bp	0.4466934132736698	NA
skate	five-prime-30kb-7900bp	0.44512264419469044	NA
skate	five-prime-30kb-8000bp	0.44590779782100814	NA
skate	five-prime-30kb-8100bp	0.4455457372969618	NA
skate	five-prime-30kb-8200bp	0.44532875774486513	NA
skate	five-prime-30kb-8300bp	0.44545101134539694	NA
skate	five-prime-30kb-8400bp	0.4464988989450786	NA
skate	five-prime-30kb-8500bp	0.4451270403384626	NA
skate	five-prime-30kb-8600bp	0.44560922462531827	NA
skate	five-prime-30kb-8700bp	0.4447274415310739	NA
skate	five-prime-30kb-8800bp	0.4445964239830791	NA
skate	five-prime-30kb-8900bp	0.4440967093640218	NA
skate	five-prime-30kb-9000bp	0.44505359601792915	NA
skate	five-prime-30kb-9100bp	0.44719977060008254	NA
skate	five-prime-30kb-9200bp	0.44574817814819023	NA
